start,end,relation,description,source
"""命题公式""","""有效推理""","""定义""","""命题公式是有效推理的基础，有效推理是基于命题公式进行的逻辑推理。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.2 命题公式推演系统""]"
"""推理前提""","""逻辑结论""","""因果""","""推理前提导致逻辑结论的产生，即推理前提为真时，逻辑结论也为真。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.2 命题公式推演系统""]"
"""永真蕴含关系""","""有效推理""","""组成""","""有效推理由永真蕴含关系构成，即多个命题公式之间的逻辑关系。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.2 命题公式推演系统""]"
"""公理库""","""事实库""","""组成""","""公理库和事实库共同构成命题推理的基本依据。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.2 命题公式推演系统""]"
"""推理规则""","""命题逻辑推理""","""组成""","""推理规则是命题逻辑推理的核心机制，用于演绎推证。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.2 命题公式推演系统""]"
"""P规则""","""命题逻辑推理""","""组成""","""P规则是命题逻辑推理中的一个基本规则，用于前提引用。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.2 命题公式推演系统""]"
"""T规则""","""命题逻辑推理""","""组成""","""T规则是命题逻辑推理中的一个基本规则，用于逻辑结果引用。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.2 命题公式推演系统""]"
"""CP规则""","""命题逻辑推理""","""组成""","""CP规则是命题逻辑推理中的一个基本规则，用于附加前提。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.2 命题公式推演系统""]"
"""演绎证明""","""有效推理""","""组成""","""演绎证明是有效推理的具体推演过程，用于证明命题逻辑中的定理。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.2 命题公式推演系统""]"
"""前提集合""","""演绎证明""","""组成""","""前提集合是演绎证明的组成部分，包含用于推导结论的前提。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.2 命题公式推演系统""]"
"""结论""","""演绎证明""","""组成""","""结论是演绎证明的最终结果，即从前提集合推导出的命题。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.2 命题公式推演系统""]"
"""命题公式""","""永真蕴含关系""","""组成""","""命题公式通过永真蕴含关系相互关联，形成有效推理。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.2 命题公式推演系统""]"
"""推理前提""","""公理库""","""组成""","""推理前提与公理库共同构成命题推理的基础。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.2 命题公式推演系统""]"
"""推理前提""","""事实库""","""组成""","""推理前提与事实库共同构成命题推理的基础。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.2 命题公式推演系统""]"
"""推理规则""","""P规则""","""组成""","""P规则是推理规则的一部分，用于前提引用。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.2 命题公式推演系统""]"
"""推理规则""","""T规则""","""组成""","""T规则是推理规则的一部分，用于逻辑结果引用。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.2 命题公式推演系统""]"
"""推理规则""","""CP规则""","""组成""","""CP规则是推理规则的一部分，用于附加前提。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.2 命题公式推演系统""]"
"""演绎证明""","""命题公式的有限序列""","""组成""","""演绎证明由命题公式的有限序列构成。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.2 命题公式推演系统""]"
"""演绎证明""","""前提集合""","""组成""","""演绎证明基于前提集合进行。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.2 命题公式推演系统""]"
"""演绎证明""","""结论""","""组成""","""演绎证明的目的是得出结论。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.2 命题公式推演系统""]"
"""命题逻辑推理""","""命题演算推理系统""","""组成""","""命题逻辑推理是命题演算推理系统的一部分。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.2 命题公式推演系统""]"
"""命题演算推理系统""","""真值表技术""","""对比""","""命题演算推理系统与真值表技术在处理大量命题变量时存在差异。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.2 命题公式推演系统""]"
"""命题演算""","""演绎推理""","""组成""","""命题演算是演绎推理的一个组成部分，用于证明逻辑蕴含式。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略""]"
"""命题演算""","""真值表法""","""方法""","""真值表法是命题演算中用于证明逻辑蕴含式的一种方法。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略""]"
"""命题演算""","""直接证明法""","""方法""","""直接证明法是命题演算中用于证明逻辑蕴含式的一种方法。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略""]"
"""命题演算""","""间接证明法""","""方法""","""间接证明法是命题演算中用于证明逻辑蕴含式的一种方法。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略""]"
"""演绎推理""","""真值表法""","""方法""","""真值表法是演绎推理中用于证明的一种方法。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略""]"
"""演绎推理""","""直接证明法""","""方法""","""直接证明法是演绎推理中用于证明的一种方法。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略""]"
"""演绎推理""","""间接证明法""","""方法""","""间接证明法是演绎推理中用于证明的一种方法。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略""]"
"""真值表法""","""直接证明法""","""对比""","""真值表法和直接证明法是两种不同的证明方法，分别用于命题演算和演绎推理。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略""]"
"""真值表法""","""间接证明法""","""对比""","""真值表法和间接证明法是两种不同的证明方法，分别用于命题演算和演绎推理。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略""]"
"""直接证明法""","""间接证明法""","""对比""","""直接证明法和间接证明法是两种不同的证明方法，分别用于命题演算和演绎推理。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略""]"
"""演绎推理""","""命题演算""","""组成""","""演绎推理是命题演算的一个组成部分，用于研究命题之间的逻辑关系。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略"", ""一、真值表法""]"
"""真值表法""","""演绎推理""","""方法""","""真值表法是演绎推理中用来判断命题逻辑结果的一种方法。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略"", ""一、真值表法""]"
"""逻辑结果""","""演绎推理""","""目标""","""演绎推理的目的是得出逻辑结果，即判断命题的真假。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略"", ""一、真值表法""]"
"""演绎推理""","""前提""","""条件""","""演绎推理需要前提，即一系列已知的命题。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略"", ""一、真值表法""]"
"""演绎推理""","""结论""","""目标""","""演绎推理的目标是得出结论，即从前提中推导出的新命题。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略"", ""一、真值表法""]"
"""真值表法""","""逻辑结果""","""依据""","""真值表法依据前提和结论的真值来判断逻辑结果。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略"", ""一、真值表法""]"
"""逻辑结果""","""前提""","""因果""","""逻辑结果是由前提推导出来的，因此前提是逻辑结果的原因。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略"", ""一、真值表法""]"
"""直接证明法""","""推理规则""","""组成""","""直接证明法由一组公认的推理规则组成。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略"", ""二、直接证明法""]"
"""直接证明法""","""推理定律""","""组成""","""直接证明法利用一些公认的推理定律进行逻辑推演。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略"", ""二、直接证明法""]"
"""直接证明法""","""前提""","""因果""","""直接证明法通过一组前提进行逻辑推演得到有效结论。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略"", ""二、直接证明法""]"
"""直接证明法""","""有效结论""","""因果""","""直接证明法通过逻辑推演得到有效结论。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略"", ""二、直接证明法""]"
"""直接证明法""","""P规则""","""引用""","""直接证明法使用P规则进行证明。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略"", ""二、直接证明法""]"
"""直接证明法""","""T规则""","""引用""","""直接证明法使用T规则进行证明。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略"", ""二、直接证明法""]"
"""命题逻辑的演绎推理""","""直接证明法""","""组成""","""命题逻辑的演绎推理包括直接证明法。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略"", ""二、直接证明法""]"
"""直接证明法""","""命题推证的基本策略""","""组成""","""直接证明法是命题推证的基本策略之一。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略"", ""二、直接证明法""]"
"""直接证明法""","""逻辑推演""","""因果""","""直接证明法通过逻辑推演得到结论。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略"", ""二、直接证明法""]"
"""直接证明法""","""有效结论""","""因果""","""直接证明法的目标是得到有效结论。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略"", ""二、直接证明法""]"
"""直接证明法""","""推理规则""","""条件""","""直接证明法需要推理规则作为条件。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略"", ""二、直接证明法""]"
"""直接证明法""","""推理定律""","""条件""","""直接证明法需要推理定律作为条件。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略"", ""二、直接证明法""]"
"""间接证明法""","""反证法""","""等价""","""间接证明法也称为反证法，两者是同一种证明方法。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略"", ""三、间接证明法""]"
"""间接证明法""","""矛盾法""","""等价""","""间接证明法也称为矛盾法，两者是同一种证明方法。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略"", ""三、间接证明法""]"
"""公式组相容""","""一致""","""等价""","""公式组相容与一致是同一概念，指公式组在某个解释下取值为真。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略"", ""三、间接证明法""]"
"""公式组相容""","""矛盾式""","""对比""","""公式组相容与矛盾式是相反的概念，前者指公式组在某个解释下取值为真，后者指公式组在某个解释下取值为假。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略"", ""三、间接证明法""]"
"""前提集合""","""公式""","""组成""","""前提集合由多个公式组成。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略"", ""三、间接证明法""]"
"""前提集合""","""矛盾式""","""因果""","""从前提集合出发，可以逻辑推出矛盾式，导致矛盾式产生。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略"", ""三、间接证明法""]"
"""公式""","""H""","""引用""","""公式H是前提集合中的一个元素。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略"", ""三、间接证明法""]"
"""公式""","""G""","""组成""","""公式G是前提集合中的一个元素。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略"", ""三、间接证明法""]"
"""公式""","""F_0""","""引用""","""公式F_0是矛盾式的一个表示。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略"", ""三、间接证明法""]"
"""公式""","""¬H""","""引用""","""公式¬H是前提集合中的一个元素，表示H的否定。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略"", ""三、间接证明法""]"
"""前提集合""","""G_1""","""组成""","""前提集合包含公式G_1。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略"", ""三、间接证明法""]"
"""前提集合""","""G_2""","""组成""","""前提集合包含公式G_2。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略"", ""三、间接证明法""]"
"""前提集合""","""G_3""","""组成""","""前提集合包含公式G_3。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略"", ""三、间接证明法""]"
"""前提集合""","""G_n""","""组成""","""前提集合包含公式G_n。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略"", ""三、间接证明法""]"
"""前提集合""","""¬H""","""组成""","""前提集合包含公式¬H。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略"", ""三、间接证明法""]"
"""前提集合""","""F_0""","""因果""","""从前提集合出发，可以逻辑推出矛盾式F_0。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略"", ""三、间接证明法""]"
"""G_1""","""G_2""","""并列""","""G_1和G_2都是前提集合中的公式，它们是并列关系。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略"", ""三、间接证明法""]"
"""G_1""","""G_3""","""并列""","""G_1和G_3都是前提集合中的公式，它们是并列关系。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略"", ""三、间接证明法""]"
"""G_1""","""G_n""","""并列""","""G_1和G_n都是前提集合中的公式，它们是并列关系。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略"", ""三、间接证明法""]"
"""G_2""","""G_3""","""并列""","""G_2和G_3都是前提集合中的公式，它们是并列关系。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略"", ""三、间接证明法""]"
"""G_2""","""G_n""","""并列""","""G_2和G_n都是前提集合中的公式，它们是并列关系。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略"", ""三、间接证明法""]"
"""G_3""","""G_n""","""并列""","""G_3和G_n都是前提集合中的公式，它们是并列关系。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略"", ""三、间接证明法""]"
"""G_1""","""¬H""","""因果""","""从G_1出发，可以逻辑推出¬H。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略"", ""三、间接证明法""]"
"""G_2""","""¬H""","""因果""","""从G_2出发，可以逻辑推出¬H。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略"", ""三、间接证明法""]"
"""G_3""","""¬H""","""因果""","""从G_3出发，可以逻辑推出¬H。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略"", ""三、间接证明法""]"
"""G_n""","""¬H""","""因果""","""从G_n出发，可以逻辑推出¬H。""","[""第三章  命题演算与推理"", ""§ 3.5 命题逻辑的演绎推理"", ""3.5.3 命题推证的基本策略"", ""三、间接证明法""]"
"""命题演算""","""推理""","""应用""","""命题演算在推理中有着应用，特别是在案件侦查的自动推理中。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用""]"
"""命题演算""","""逻辑思维能力""","""培养""","""通过命题演算的学习可以培养逻辑思维能力。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用""]"
"""命题演算""","""案件侦破""","""应用""","""命题演算在案件侦破中具有实际应用价值。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用""]"
"""命题演算""","""电路设计""","""应用""","""命题演算在电路设计中具有实际应用价值。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用""]"
"""组合电路设计""","""电路设计""","""组成""","""组合电路设计是电路设计的一个组成部分。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用""]"
"""计算机加法器电路设计""","""电路设计""","""组成""","""计算机加法器电路设计是电路设计的一个组成部分。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用""]"
"""自动推理""","""案件侦破""","""应用""","""自动推理在案件侦破中有着应用。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用""]"
"""组合电路设计""","""自动推理""","""应用""","""组合电路设计中可能应用自动推理技术。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用""]"
"""逻辑思维能力""","""推理""","""培养""","""通过推理能力的培养，可以增强逻辑思维能力。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用""]"
"""电路设计""","""组合电路设计""","""组成""","""组合电路设计是电路设计的一个子集。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用""]"
"""电路设计""","""计算机加法器电路设计""","""组成""","""计算机加法器电路设计是电路设计的一个子集。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用""]"
"""自动推理""","""组合电路设计""","""应用""","""自动推理技术在组合电路设计中可能得到应用。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用""]"
"""自动推理""","""计算机加法器电路设计""","""应用""","""自动推理技术在计算机加法器电路设计中可能得到应用。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用""]"
"""命题演算""","""推理""","""应用""","""命题演算在推理中有着应用，用于进行逻辑推理。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用"", ""3.6.1 刑侦推断问题""]"
"""推理""","""案件侦破""","""应用""","""推理在案件侦破中应用，帮助侦破人员得出结论。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用"", ""3.6.1 刑侦推断问题""]"
"""推理""","""推理结论""","""目的""","""推理的目的是得出推理结论。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用"", ""3.6.1 刑侦推断问题""]"
"""推理结论""","""案件侦破""","""影响""","""推理结论对案件侦破有影响。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用"", ""3.6.1 刑侦推断问题""]"
"""命题逻辑推理""","""推理""","""等同""","""命题逻辑推理等同于推理。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用"", ""3.6.1 刑侦推断问题""]"
"""案件线索""","""推理""","""前提""","""案件线索是推理的前提条件。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用"", ""3.6.1 刑侦推断问题""]"
"""推理""","""案件线索""","""依据""","""推理依据案件线索进行。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用"", ""3.6.1 刑侦推断问题""]"
"""推理结论""","""案件侦破""","""目的""","""推理结论的目的是为了案件侦破。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用"", ""3.6.1 刑侦推断问题""]"
"""推理""","""命题逻辑推理""","""等同""","""推理与命题逻辑推理是等同的。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用"", ""3.6.1 刑侦推断问题""]"
"""案件侦破""","""案件线索""","""依赖""","""案件侦破依赖于案件线索。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用"", ""3.6.1 刑侦推断问题""]"
"""推理结论""","""案件侦破""","""影响""","""推理结论对案件侦破有影响。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用"", ""3.6.1 刑侦推断问题""]"
"""命题逻辑""","""组合逻辑电路设计""","""因果""","""命题逻辑是组合逻辑电路设计的理论基础和基本工具。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用"", ""3.6.2 组合逻辑电路设计""]"
"""与门""","""或门""","""组成""","""与门和或门是组合逻辑电路设计中的基本逻辑门。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用"", ""3.6.2 组合逻辑电路设计""]"
"""与门""","""非门""","""组成""","""与门是非门在组合逻辑电路设计中的基本逻辑门。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用"", ""3.6.2 组合逻辑电路设计""]"
"""或门""","""非门""","""组成""","""或门是非门在组合逻辑电路设计中的基本逻辑门。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用"", ""3.6.2 组合逻辑电路设计""]"
"""组合逻辑电路设计""","""逻辑电路""","""组成""","""组合逻辑电路设计是逻辑电路的一个子集。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用"", ""3.6.2 组合逻辑电路设计""]"
"""逻辑电路""","""时序逻辑电路""","""对比""","""逻辑电路分为组合逻辑电路和时序逻辑电路，后者具有记忆和存储功能。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用"", ""3.6.2 组合逻辑电路设计""]"
"""与门""","""与运算""","""引用""","""与门在组合逻辑电路设计中实现了与运算。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用"", ""3.6.2 组合逻辑电路设计""]"
"""或门""","""或运算""","""引用""","""或门在组合逻辑电路设计中实现了或运算。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用"", ""3.6.2 组合逻辑电路设计""]"
"""非门""","""非运算""","""引用""","""非门在组合逻辑电路设计中实现了非运算。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用"", ""3.6.2 组合逻辑电路设计""]"
"""组合逻辑电路设计""","""与运算""","""组成""","""组合逻辑电路设计中包含与运算。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用"", ""3.6.2 组合逻辑电路设计""]"
"""组合逻辑电路设计""","""或运算""","""组成""","""组合逻辑电路设计中包含或运算。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用"", ""3.6.2 组合逻辑电路设计""]"
"""组合逻辑电路设计""","""非运算""","""组成""","""组合逻辑电路设计中包含非运算。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用"", ""3.6.2 组合逻辑电路设计""]"
"""逻辑电路""","""组合逻辑电路""","""组成""","""逻辑电路由组合逻辑电路组成。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用"", ""3.6.2 组合逻辑电路设计""]"
"""时序逻辑电路""","""逻辑电路""","""组成""","""时序逻辑电路由逻辑电路组成。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用"", ""3.6.2 组合逻辑电路设计""]"
"""加法器""","""逻辑电路""","""组成""","""加法器是逻辑电路中产生数和的装置。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用"", ""3.6.3 加法器电路设计""]"
"""半加法器""","""和位""","""输出""","""半加法器输出和位S。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用"", ""3.6.3 加法器电路设计""]"
"""半加法器""","""进位""","""输出""","""半加法器输出进位C。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用"", ""3.6.3 加法器电路设计""]"
"""全加法器""","""半加法器""","""组成""","""全加法器在半加法器基础上增加了进位。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用"", ""3.6.3 加法器电路设计""]"
"""全加法器""","""和位""","""输出""","""全加法器输出和位S。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用"", ""3.6.3 加法器电路设计""]"
"""全加法器""","""进位""","""输出""","""全加法器输出新的进位C_{i+1}。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用"", ""3.6.3 加法器电路设计""]"
"""P""","""Q""","""输入""","""P和Q是半加法器和全加法器的输入。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用"", ""3.6.3 加法器电路设计""]"
"""C_{i}""","""C_{i+1}""","""输入""","""C_{i}是全加法器的输入，C_{i+1}是全加法器的输出。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用"", ""3.6.3 加法器电路设计""]"
"""S""","""P""","""逻辑表达式""","""S的逻辑表达式包含P。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用"", ""3.6.3 加法器电路设计""]"
"""S""","""Q""","""逻辑表达式""","""S的逻辑表达式包含Q。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用"", ""3.6.3 加法器电路设计""]"
"""S""","""C_{i}""","""逻辑表达式""","""S的逻辑表达式包含C_{i}。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用"", ""3.6.3 加法器电路设计""]"
"""C_{i+1}""","""P""","""逻辑表达式""","""C_{i+1}的逻辑表达式包含P。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用"", ""3.6.3 加法器电路设计""]"
"""C_{i+1}""","""Q""","""逻辑表达式""","""C_{i+1}的逻辑表达式包含Q。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用"", ""3.6.3 加法器电路设计""]"
"""C_{i+1}""","""C_{i}""","""逻辑表达式""","""C_{i+1}的逻辑表达式包含C_{i}。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用"", ""3.6.3 加法器电路设计""]"
"""S""","""¬Q""","""逻辑表达式""","""S的逻辑表达式包含¬Q。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用"", ""3.6.3 加法器电路设计""]"
"""S""","""¬P""","""逻辑表达式""","""S的逻辑表达式包含¬P。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用"", ""3.6.3 加法器电路设计""]"
"""C_{i+1}""","""¬P""","""逻辑表达式""","""C_{i+1}的逻辑表达式包含¬P。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用"", ""3.6.3 加法器电路设计""]"
"""C_{i+1}""","""¬Q""","""逻辑表达式""","""C_{i+1}的逻辑表达式包含¬Q。""","[""第三章  命题演算与推理"", ""§ 3.6 命题逻辑的应用"", ""3.6.3 加法器电路设计""]"
